"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FF",417,"2016-08-14","92.23     ","-0.488","6.026","Kris Bryant","592178","621199","Flyout","Ball","230.521   ","1953.117  ","32.7      ","5.7       ","13","Kris Bryant flies out to right fielder Stephen Piscotty.  ","R ","R","R","CHC","STL","B",9,1,0,0,2016,"-7.58                 ","6.2                 ","-1.689","2.321               ",458085,518792,575929,2,7,"bot","174.6100","123.9400","021424","2016-08-15T02:14:24Z","425877","483564","160814_211646","-0.57","-134.218            ","-5.96","-13.95","26.76","-20.69","3.31","1.65","null","null","null","92.47","2028.00","6.31",448625
"SL",420,"2016-08-14","88.37     ","-0.404","6.121","Kris Bryant","592178","621199","Flyout","In play, out(s)","149.411   ","983.700   ","-10.4     ","6.4       ","14","Kris Bryant flies out to right fielder Stephen Piscotty.  ","R ","R","R","CHC","STL","X",9,1,2,1,2016,"2.64                  ","4.42                ","0.714","1.611               ",458085,518792,575929,2,7,"bot","174.6100","123.9400","021535","2016-08-15T02:15:35Z","425877","483564","160814_211752","1.97","-128.357            ","-6.60","4.43","25.00","-24.68","3.43","1.61","222","76.1","48.80               ","87.80","2393.00","5.96",448625
"SI",35,"2016-08-14","91.14     ","-1.652","5.603","Kris Bryant","592178","502190","Single","In play, no out","243.971   ","2022.798  ","31.9      ","6.6       ","1 ","Kris Bryant singles on a line drive to right fielder Stephen Piscotty.   Dexter Fowler to 2nd.  ","R ","R","R","CHC","STL","X",9,3,0,0,2016,"-9.33                 ","4.51                ","-0.323","3.099               ","null","null",451594,0,1,"bot","164.4600","106.1400","001922","2016-08-15T00:19:22Z","425877","483564","160814_192138","6.65","-132.584            ","-1.96","-16.61","28.28","-24.06","3.43","1.61","249","75.2","27.68               ","89.13","2022.00","5.15",448625
"CH",49,"2016-08-13","85.38     ","-1.412","5.053","Kris Bryant","592178","596133","Strikeout","Swinging Strike","228.688   ","1721.980  ","24.5      ","6.6       ","13","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,2,1,2016,"-7.08                 ","6.17                ","-1.324","1.343               ","null","null","null",1,1,"bot","0.0000","0.0000","183507","2016-08-13T18:35:07Z","425877","427339","160813_133724","2.47","-124.154            ","-4.53","-11.07","24.43","-22.45","3.35","1.61","null","null","null","85.08","1804.00","6.16",448610
"FF",50,"2016-08-13","97.33     ","-1.123","5.349","Kris Bryant","592178","596133","Strikeout","Foul","214.750   ","2343.265  ","38.7      ","3.7       ","3 ","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,2,2,2016,"-6.41                 ","9.2                 ","0.51","2.912               ","null","null","null",1,1,"bot","0.0000","0.0000","183525","2016-08-13T18:35:25Z","425877","427339","160813_133744","6.89","-141.212            ","-4.40","-13.00","30.87","-13.43","3.32","1.61","null","null","null","96.75","2328.00","6.08",448610
"CH",51,"2016-08-13","85.23     ","-1.499","5.135","Kris Bryant","592178","596133","Strikeout","Swinging Strike","238.407   ","1466.721  ","21.2      ","7.1       ","13","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,2,2,2016,"-6.72                 ","4.08                ","-0.965","1.52                ","null","null","null",1,1,"bot","0.0000","0.0000","183550","2016-08-13T18:35:50Z","425877","427339","160813_133809","3.48","-123.88             ","-3.73","-10.67","19.62","-25.61","3.35","1.61","null","null","null","85.73","1571.00","6.29",448610
"FF",46,"2016-08-13","96.20     ","-0.997","5.34","Kris Bryant","592178","596133","Strikeout","Ball","208.914   ","2812.485  ","47.6      ","3.1       ","14","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","B",0,0,0,0,2016,"-6.68                 ","12.05               ","1.249","2.294               ","null","null","null",1,1,"bot","0.0000","0.0000","183427","2016-08-13T18:34:27Z","425877","427339","160813_133629","8.56","-139.883            ","-6.85","-13.11","34.12","-8.44","3.43","1.61","null","null","null","95.83","2578.00","6.36",448610
"FF",47,"2016-08-13","94.59     ","-1.056","5.162","Kris Bryant","592178","596133","Strikeout","Ball","200.396   ","2599.840  ","30.7      ","2.8       ","14","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","B",0,0,1,0,2016,"-4.53                 ","12.15               ","1.513","1.549               ","null","null","null",1,1,"bot","0.0000","0.0000","183430","2016-08-13T18:34:30Z","425877","427339","160813_133644","8.54","-137.659            ","-8.10","-8.60","33.92","-9.05","3.43","1.61","null","null","null","94.66","2412.00","6.65",448610
"FF",48,"2016-08-13","94.60     ","-1.274","5.124","Kris Bryant","592178","596133","Strikeout","Foul","212.666   ","2013.673  ","28.8      ","4.2       ","4 ","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,2,0,2016,"-5.4                  ","8.38                ","-0.552","2.262               ","null","null","null",1,1,"bot","0.0000","0.0000","183444","2016-08-13T18:34:44Z","425877","427339","160813_133700","3.86","-137.337            ","-4.78","-10.29","30.85","-16.13","3.43","1.61","null","null","null","94.10","2529.00","6.25",448610
"CH",161,"2016-08-13","84.70     ","-1.271","5.081","Kris Bryant","592178","596133","Groundout","Ball In Dirt","241.394   ","1633.341  ","23.4      ","7.6       ","13","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","R","CHC","STL","B",6,4,0,2,2016,"-7.86                 ","4.24                ","-0.734","0.152               ",595879,543294,451594,2,2,"bot","113.7000","151.9100","190609","2016-08-13T19:06:09Z","425877","427339","160813_140823","3.80","-123.056            ","-6.79","-12.16","22.27","-25.54","3.33","1.61","null","null","null","84.81","1576.00","6.29",448610
"CU",162,"2016-08-13","82.35     ","-0.918","5.275","Kris Bryant","592178","596133","Groundout","Ball In Dirt","46.529    ","747.069   ","-7.8      ","10.4      ","14","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","R","CHC","STL","B",6,4,1,2,2016,"3.05                  ","-2.94               ","1.555","-0.847              ",595879,543294,451594,2,2,"bot","113.7000","151.9100","190633","2016-08-13T19:06:33Z","425877","427339","160813_140849","4.93","-119.825            ","-6.88","4.48","20.96","-36.42","3.33","1.61","null","null","null","82.03","2385.00","5.94",448610
"FF",164,"2016-08-13","93.79     ","-0.986","5.269","Kris Bryant","592178","596133","Groundout","In play, out(s)","218.931   ","2009.150  ","30.0      ","4.4       ","14","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","R","CHC","STL","X",6,4,2,2,2016,"-6.17                 ","7.6                 ","0.958","2.286               ",595879,543294,451594,2,2,"bot","113.7000","151.9100","190746","2016-08-13T19:07:46Z","425877","427339","160813_140957","7.47","-136.352            ","-4.88","-11.87","24.07","-17.49","3.33","1.61","null","null","null","94.52","2251.00","6.38",448610
"FF",159,"2016-08-13","92.97     ","-1.146","5.273","Kris Bryant","592178","596133","Groundout","Foul","208.292   ","2093.954  ","27.2      ","3.8       ","3 ","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","R","CHC","STL","S",6,4,0,0,2016,"-4.95                 ","9.16                ","0.4","2.811               ",595879,543294,451594,2,2,"bot","113.7000","151.9100","190515","2016-08-13T19:05:15Z","425877","427339","160813_140733","5.87","-135.165            ","-3.80","-9.25","26.92","-15.00","3.32","1.61","null","null","null","93.17","2336.00","6.31",448610
"FF",160,"2016-08-13","93.10     ","-1.033","5.256","Kris Bryant","592178","596133","Groundout","Called Strike","214.477   ","2009.693  ","27.6      ","4.3       ","14","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","R","CHC","STL","S",6,4,0,1,2016,"-5.67                 ","8.21                ","0.756","2.019               ",595879,543294,451594,2,2,"bot","113.7000","151.9100","190547","2016-08-13T19:05:47Z","425877","427339","160813_140801","6.79","-135.85             ","-5.60","-10.65","28.17","-16.66","3.33","1.61","null","null","null","93.54","2322.00","6.34",448610
"CH",163,"2016-08-13","84.07     ","-1.252","5.208","Kris Bryant","592178","596133","Groundout","Foul","250.605   ","1603.762  ","23.2      ","7.9       ","7 ","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","R","CHC","STL","S",6,4,2,2,2016,"-8.24                 ","2.85                ","-0.243","1.712               ",595879,543294,451594,2,2,"bot","113.7000","151.9100","190719","2016-08-13T19:07:19Z","425877","427339","160813_140932","5.08","-122.747            ","-2.87","-12.80","20.08","-27.67","3.27","1.61","null","null","null","85.70","1676.00","6.85",448610
"CH",313,"2016-08-13","88.19     ","-1.42","6.105","Kris Bryant","592178","621052","Strikeout","Swinging Strike","237.984   ","1723.102  ","24.6      ","6.7       ","9 ","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,0,2,2016,"-7.69                 ","4.76                ","0.613","1.887               ","null","null",451594,0,5,"bot","0.0000","0.0000","194733","2016-08-13T19:47:33Z","425877","427339","160813_144950","7.73","-128.91             ","-6.03","-12.98","25.98","-24.06","3.33","1.61","null","null","null","88.44","1594.00","6.22",448610
"FF",311,"2016-08-13","97.13     ","-1.445","6.067","Kris Bryant","592178","621052","Strikeout","Foul","225.218   ","1903.944  ","29.7      ","4.7       ","9 ","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,0,0,2016,"-6.43                 ","6.35                ","0.39","2.169               ","null","null",451594,0,5,"bot","0.0000","0.0000","194646","2016-08-13T19:46:46Z","425877","427339","160813_144904","7.49","-141.093            ","-7.51","-13.14","28.06","-19.13","3.38","1.61","null","null","null","96.71","2185.00","5.96",448610
"FF",312,"2016-08-13","98.36     ","-1.308","6.052","Kris Bryant","592178","621052","Strikeout","Called Strike","209.108   ","2286.792  ","34.2      ","3.3       ","6 ","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,0,1,2016,"-5.24                 ","9.37                ","0.554","2.666               ","null","null",451594,0,5,"bot","0.0000","0.0000","194709","2016-08-13T19:47:09Z","425877","427339","160813_144930","7.21","-142.997            ","-7.40","-10.97","29.52","-12.48","3.33","1.61","null","null","null","98.07","2436.00","6.01",448610
"FF",560,"2016-08-13","92.96     ","1.31","5.994","Kris Bryant","592178","543779","Groundout","Ball","144.847   ","2696.786  ","-43.1     ","4.2       ","13","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","L","CHC","STL","B",6,4,2,1,2016,"7.77                  ","11.0                ","-0.279","0.648               ","null","null","null",1,8,"bot","104.0500","152.4200","205232","2016-08-13T20:52:32Z","425877","427339","160813_155500","-6.95","-134.748            ","-12.09","14.42","26.74","-11.70","3.33","1.61","null","null","null","93.80","2178.00","6.84",448610
"FF",561,"2016-08-13","92.20     ","1.63","6.037","Kris Bryant","592178","543779","Groundout","In play, out(s)","139.392   ","2389.677  ","-37.2     ","4.9       ","9 ","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","L","CHC","STL","X",6,4,3,1,2016,"7.92                  ","9.2                 ","0.455","1.61                ","null","null","null",1,8,"bot","104.0500","152.4200","205257","2016-08-13T20:52:57Z","425877","427339","160813_155524","-5.83","-134.332            ","-8.81","14.40","30.51","-15.38","3.33","1.61","138","94.7","-0.28               ","92.74","2087.00","6.72",448610
"CH",557,"2016-08-13","85.78     ","1.439","5.899","Kris Bryant","592178","543779","Groundout","Ball","130.167   ","2019.074  ","-27.4     ","6.4       ","13","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","L","CHC","STL","B",6,4,0,0,2016,"8.33                  ","6.99                ","-1.664","0.903               ","null","null","null",1,8,"bot","104.0500","152.4200","205136","2016-08-13T20:51:36Z","425877","427339","160813_155401","-10.34","-124.267            ","-8.07","13.22","21.56","-21.02","3.35","1.61","null","null","null","87.21","2084.00","7.17",448610
"FF",558,"2016-08-13","92.97     ","1.448","6.208","Kris Bryant","592178","543779","Groundout","Ball","158.290   ","2647.883  ","-38.2     ","3.0       ","14","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","L","CHC","STL","B",6,4,1,0,2016,"4.86                  ","12.17               ","1.271","1.825               ","null","null","null",1,8,"bot","104.0500","152.4200","205153","2016-08-13T20:51:53Z","425877","427339","160813_155421","-2.18","-135.475            ","-10.07","9.15","26.27","-9.20","3.33","1.61","null","null","null","95.04","2179.00","7.23",448610
"FF",559,"2016-08-13","92.88     ","1.33","6.245","Kris Bryant","592178","543779","Groundout","Called Strike","154.035   ","2013.855  ","-24.8     ","3.9       ","3 ","Kris Bryant grounds out, shortstop Greg Garcia to first baseman Matt Carpenter.  ","R ","R","L","CHC","STL","S",6,4,2,0,2016,"4.37                  ","8.93                ","0.465","3.094               ","null","null","null",1,8,"bot","104.0500","152.4200","205215","2016-08-13T20:52:15Z","425877","427339","160813_155440","-3.86","-135.378            ","-5.63","8.23","25.42","-15.28","3.33","1.61","null","null","null","94.11","2174.00","6.65",448610
"FC",34,"2016-08-12","85.60     ","-1.517","6.168","Kris Bryant","592178","425794","Double","In play, run(s)","154.979   ","858.506   ","-7.6      ","6.7       ","7 ","Kris Bryant doubles (27) on a line drive to left fielder Brandon Moss.   Matt Szczur scores.  ","R ","R","R","CHC","STL","X",7,3,1,1,2016,"1.96                  ","4.14                ","-0.258","2.172               ","null",519333,"null",0,1,"bot","37.5500","97.4900","183019","2016-08-12T18:30:19Z","425877","482620","160812_133209","2.49","-124.894            ","-4.76","3.13","22.38","-25.48","3.47","1.79","328","95.4","24.94               ","86.34","2382.00","6.43",448595
"FC",32,"2016-08-12","86.17     ","-1.472","6.063","Kris Bryant","592178","425794","Double","Ball","184.665   ","1073.861  ",".0        ","6.1       ","14","Kris Bryant doubles (27) on a line drive to left fielder Brandon Moss.   Matt Szczur scores.  ","R ","R","R","CHC","STL","B",7,3,0,0,2016,"-0.47                 ","5.71                ","0.217","1.395               ","null",519333,"null",0,1,"bot","37.5500","97.4900","182915","2016-08-12T18:29:15Z","425877","482620","160812_133115","4.35","-125.532            ","-7.00","-0.76","23.54","-22.91","3.47","1.79","null","null","null","86.61","2466.00","6.41",448595
"FF",33,"2016-08-12","89.53     ","-1.565","6.023","Kris Bryant","592178","425794","Double","Foul","207.098   ","2402.177  ","31.1      ","4.0       ","4 ","Kris Bryant doubles (27) on a line drive to left fielder Brandon Moss.   Matt Szczur scores.  ","R ","R","R","CHC","STL","S",7,3,1,0,2016,"-5.76                 ","11.21               ","-0.24","2.581               ","null",519333,"null",0,1,"bot","37.5500","97.4900","182939","2016-08-12T18:29:39Z","425877","482620","160812_133140","5.31","-130.047            ","-6.28","-9.81","28.74","-13.01","3.47","1.79","null","null","null","89.42","2187.00","6.48",448595
"SI",146,"2016-08-12","90.47     ","-1.399","5.9","Kris Bryant","592178","425794","Double","In play, run(s)","234.558   ","1690.331  ","25.3      ","6.2       ","7 ","Kris Bryant doubles (28) on a sharp line drive to center fielder Randal Grichuk.   Matt Szczur scores.  ","R ","R","R","CHC","STL","X",8,3,0,0,2016,"-7.12                 ","5.03                ","-0.389","2.255               ","null","null",519333,1,2,"bot","94.7800","62.3900","190131","2016-08-12T19:01:31Z","425877","482620","160812_140321","5.03","-131.717            ","-5.00","-12.50","28.17","-23.28","3.47","1.79","307","104.5","18.30               ","91.01","2132.00","6.66",448595
"CH",244,"2016-08-12","82.74     ","-1.49","5.311","Kris Bryant","592178","595307","Forceout","Ball In Dirt","252.519   ","1816.012  ","25.0      ","8.7       ","13","Kris Bryant grounds into a force out, shortstop Greg Garcia to second baseman Kolten Wong.   Jake Arrieta out at 2nd.  ","R ","R","R","CHC","STL","B",6,4,0,1,2016,"-9.82                 ","3.04                ","-0.227","1.093               ","null","null",453562,2,3,"bot","108.8200","154.9700","192503","2016-08-12T19:25:03Z","425877","482620","160812_142703","6.02","-120.157            ","-4.17","-14.35","23.44","-27.66","3.47","1.79","null","null","null","81.66","1464.00","5.74",448595
"FF",246,"2016-08-12","88.78     ","-1.485","5.422","Kris Bryant","592178","595307","Forceout","Foul","231.171   ","1625.360  ","23.8      ","6.2       ","4 ","Kris Bryant grounds into a force out, shortstop Greg Garcia to second baseman Kolten Wong.   Jake Arrieta out at 2nd.  ","R ","R","R","CHC","STL","S",6,4,1,2,2016,"-6.63                 ","5.29                ","-0.61","2.539               ","null","null",453562,2,3,"bot","108.8200","154.9700","192541","2016-08-12T19:25:41Z","425877","482620","160812_142743","4.44","-129.221            ","-2.86","-11.28","25.29","-23.10","3.47","1.79","null","null","null","88.28","1965.00","5.89",448595
"SI",247,"2016-08-12","88.53     ","-1.678","5.417","Kris Bryant","592178","595307","Forceout","Foul","261.610   ","1809.230  ","26.8      ","8.1       ","11","Kris Bryant grounds into a force out, shortstop Greg Garcia to second baseman Kolten Wong.   Jake Arrieta out at 2nd.  ","R ","R","R","CHC","STL","S",6,4,1,2,2016,"-9.45                 ","1.35                ","-1.487","2.686               ","null","null",453562,2,3,"bot","108.8200","154.9700","192629","2016-08-12T19:26:29Z","425877","482620","160812_142825","3.61","-128.651            ","-1.07","-15.87","26.23","-29.83","3.47","1.79","null","null","null","87.26","1885.00","5.59",448595
"SI",243,"2016-08-12","87.94     ","-1.564","5.309","Kris Bryant","592178","595307","Forceout","Swinging Strike","263.687   ","2084.035  ","28.4      ","8.6       ","9 ","Kris Bryant grounds into a force out, shortstop Greg Garcia to second baseman Kolten Wong.   Jake Arrieta out at 2nd.  ","R ","R","R","CHC","STL","S",6,4,0,0,2016,"-11.07                ","1.18                ","0.24","1.847               ","null","null",453562,2,3,"bot","108.8200","154.9700","192446","2016-08-12T19:24:46Z","425877","482620","160812_142646","8.18","-128.206            ","-2.77","-18.31","28.10","-30.15","3.47","1.79","null","null","null","87.16","1805.00","5.89",448595
"CH",245,"2016-08-12","81.92     ","-1.538","5.313","Kris Bryant","592178","595307","Forceout","Swinging Strike","265.378   ","1801.268  ","23.1      ","9.7       ","14","Kris Bryant grounds into a force out, shortstop Greg Garcia to second baseman Kolten Wong.   Jake Arrieta out at 2nd.  ","R ","R","R","CHC","STL","S",6,4,1,1,2016,"-10.27                ","0.78                ","0.066","0.907               ","null","null",453562,2,3,"bot","108.8200","154.9700","192520","2016-08-12T19:25:20Z","425877","482620","160812_142720","6.90","-118.945            ","-3.75","-14.72","22.81","-30.98","3.47","1.79","null","null","null","81.03","1599.00","5.88",448595
"CH",248,"2016-08-12","82.81     ","-1.683","5.507","Kris Bryant","592178","595307","Forceout","In play, out(s)","266.111   ","1538.412  ","20.9      ","9.3       ","13","Kris Bryant grounds into a force out, shortstop Greg Garcia to second baseman Kolten Wong.   Jake Arrieta out at 2nd.  ","R ","R","R","CHC","STL","X",6,4,1,2,2016,"-8.66                 ","0.54                ","-1.093","2.307               ","null","null",453562,2,3,"bot","108.8200","154.9700","192649","2016-08-12T19:26:49Z","425877","482620","160812_142848","4.08","-120.411            ","-1.04","-12.74","22.83","-31.31","3.47","1.79","139","74.8","9.56                ","81.80","1551.00","5.68",448595
"CH",448,"2016-08-12","83.90     ","-1.78","6.06","Kris Bryant","592178","425532","Strikeout","Swinging Strike","249.413   ","1585.483  ","22.2      ","8.3       ","13","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,0,1,2016,"-8.34                 ","3.08                ","-0.875","2.011               ","null","null","null",0,6,"bot","0.0000","0.0000","202903","2016-08-12T20:29:03Z","451705","482620","160812_153104","4.77","-121.606            ","-3.97","-12.44","24.77","-27.50","3.47","1.79","null","null","null","82.21","1586.00","5.50",448595
"CH",449,"2016-08-12","84.36     ","-1.771","5.766","Kris Bryant","592178","425532","Strikeout","Ball","234.576   ","1683.238  ","22.2      ","7.6       ","13","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","B",0,0,0,2,2016,"-7.68                 ","5.41                ","-0.57","-0.611              ","null","null","null",0,6,"bot","0.0000","0.0000","202930","2016-08-12T20:29:30Z","451705","482620","160812_153122","5.29","-121.877            ","-10.34","-11.52","24.56","-23.98","3.33","1.53","null","null","null","82.47","1649.00","5.57",448595
"SI",450,"2016-08-12","91.23     ","-1.677","5.821","Kris Bryant","592178","425532","Strikeout","Ball","230.922   ","2323.643  ","35.8      ","5.9       ","13","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","B",0,0,1,2,2016,"-9.28                 ","7.49                ","-0.214","0.636               ","null","null","null",0,6,"bot","0.0000","0.0000","202944","2016-08-12T20:29:44Z","451705","482620","160812_153142","6.97","-132.247            ","-9.94","-16.44","28.10","-18.82","3.36","1.79","null","null","null","90.10","2078.00","5.85",448595
"CH",451,"2016-08-12","84.56     ","-1.734","5.995","Kris Bryant","592178","425532","Strikeout","Swinging Strike","252.104   ","1753.521  ","24.6      ","8.4       ","13","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,2,2,2016,"-9.29                 ","2.95                ","-0.869","1.175               ","null","null","null",0,6,"bot","0.0000","0.0000","202959","2016-08-12T20:29:59Z","451705","482620","160812_153200","5.01","-122.588            ","-5.94","-14.10","24.72","-27.62","3.47","1.79","null","null","null","82.51","1539.00","5.22",448595
"SI",447,"2016-08-12","90.76     ","-1.824","5.86","Kris Bryant","592178","425532","Strikeout","Called Strike","245.948   ","2208.963  ","33.8      ","7.1       ","13","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,0,0,2016,"-10.49                ","4.64                ","-0.832","1.625               ","null","null","null",0,6,"bot","0.0000","0.0000","202851","2016-08-12T20:28:51Z","451705","482620","160812_153049","6.11","-131.853            ","-6.37","-18.33","29.99","-23.99","3.36","1.79","null","null","null","88.81","1946.00","5.41",448595
"SI",537,"2016-08-12","90.82     ","-1.521","5.759","Kris Bryant","592178","425532","Single","In play, no out","240.563   ","1840.457  ","28.4      ","6.3       ","5 ","Kris Bryant singles on a line drive to left fielder Tommy Pham.  ","R ","R","R","CHC","STL","X",7,3,0,0,2016,"-8.18                 ","4.58                ","0.102","2.708               ","null","null","null",1,7,"bot","86.1400","119.3600","205123","2016-08-12T20:51:23Z","451705","482620","160812_155324","7.04","-132.293            ","-3.43","-14.62","26.13","-23.93","3.47","1.79","262","101.1","9.18                ","90.54","1995.00","5.95",448595
"CU",51,"2016-08-11","83.29     ","-1.663","5.512","Kris Bryant","592178","593372","Strikeout","Ball","155.843   ","835.367   ","-8.6      ","7.4       ","14","Kris Bryant called out on strikes.  ","R ","R","R","CHC","STL","B",0,0,0,1,2016,"1.93                  ","4.25                ","1.316","1.676               ","null","null","null",1,1,"bot","0.0000","0.0000","001859","2016-08-12T00:18:59Z","425877","427292","160811_192052","6.51","-120.942            ","-3.74","2.85","23.91","-25.82","3.32","1.61","null","null","null","80.82","2328.00","4.86",448581
"CU",53,"2016-08-11","84.66     ","-1.553","5.413","Kris Bryant","592178","593372","Strikeout","Ball","103.145   ","705.555   ","-12.1     ","8.3       ","14","Kris Bryant called out on strikes.  ","R ","R","R","CHC","STL","B",0,0,1,2,2016,"3.75                  ","0.83                ","1.183","2.006               ","null","null","null",1,1,"bot","0.0000","0.0000","001931","2016-08-12T00:19:31Z","425877","427292","160811_192123","5.49","-123.146            ","-2.02","5.83","21.70","-30.81","3.24","1.61","null","null","null","82.80","2283.00","4.89",448581
"FF",50,"2016-08-11","94.64     ","-1.666","5.547","Kris Bryant","592178","593372","Strikeout","Foul","214.383   ","1930.474  ","28.0      ","4.2       ","1 ","Kris Bryant called out on strikes.  ","R ","R","R","CHC","STL","S",0,0,0,0,2016,"-5.34                 ","7.76                ","-0.707","3.069               ","null","null","null",1,1,"bot","0.0000","0.0000","001840","2016-08-12T00:18:40Z","425877","427292","160811_192033","4.51","-137.332            ","-3.62","-10.32","26.89","-17.09","3.42","1.61","null","null","null","93.36","2062.00","5.51",448581
"CH",52,"2016-08-11","87.19     ","-1.597","5.455","Kris Bryant","592178","593372","Strikeout","Swinging Strike","277.803   ","2192.046  ","26.6      ","9.9       ","13","Kris Bryant called out on strikes.  ","R ","R","R","CHC","STL","S",0,0,1,1,2016,"-11.71                ","-1.65               ","-0.459","1.518               ","null","null","null",1,1,"bot","0.0000","0.0000","001913","2016-08-12T00:19:13Z","425877","427292","160811_192105","6.64","-126.457            ","-2.85","-18.93","26.16","-34.77","3.29","1.61","null","null","null","85.83","2056.00","5.66",448581
"FT",54,"2016-08-11","95.19     ","-1.688","5.124","Kris Bryant","592178","593372","Strikeout","Called Strike","259.798   ","2336.998  ","34.4      ","7.3       ","6 ","Kris Bryant called out on strikes.  ","R ","R","R","CHC","STL","S",0,0,2,2,2016,"-11.28                ","1.99                ","0.699","2.291               ","null","null","null",1,1,"bot","0.0000","0.0000","001944","2016-08-12T00:19:44Z","425877","427292","160811_192137","10.55","-138.654            ","-2.60","-21.98","30.75","-28.22","3.24","1.58","null","null","null","93.87","2059.00","5.57",448581
"FT",210,"2016-08-11","92.05     ","-1.603","5.669","Kris Bryant","592178","593372","Strikeout","Ball","256.248   ","1955.925  ","30.6      ","7.1       ","11","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","B",0,0,1,0,2016,"-9.64                 ","2.32                ","-0.53","4.354               ","null","null","null",0,4,"bot","0.0000","0.0000","010734","2016-08-12T01:07:34Z","425877","427292","160811_200927","6.15","-133.734            ","1.80","-17.51","27.89","-27.89","3.42","1.61","null","null","null","90.10","1984.00","5.17",448581
"FT",211,"2016-08-11","92.78     ","-1.385","5.253","Kris Bryant","592178","593372","Strikeout","Called Strike","248.392   ","1817.344  ","27.9      ","6.5       ","14","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,2,0,2016,"-8.38                 ","3.28                ","0.949","1.837               ","null","null","null",0,4,"bot","0.0000","0.0000","010748","2016-08-12T01:07:48Z","425877","427292","160811_200940","9.17","-134.385            ","-4.29","-15.65","23.47","-25.98","3.42","1.61","null","null","null","91.74","1895.00","5.56",448581
"CH",213,"2016-08-11","88.76     ","-1.276","5.305","Kris Bryant","592178","593372","Strikeout","Swinging Strike","270.861   ","1648.273  ","22.3      ","8.5       ","8 ","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","S",0,0,2,2,2016,"-8.64                 ","-0.17               ","0.157","1.983               ","null","null","null",0,4,"bot","0.0000","0.0000","010821","2016-08-12T01:08:21Z","425877","427292","160811_201012","6.51","-128.354            ","-2.10","-14.58","23.67","-32.39","3.29","1.61","null","null","null","87.71","2007.00","5.73",448581
"CU",209,"2016-08-11","81.15     ","-1.565","5.854","Kris Bryant","592178","593372","Strikeout","Ball","134.236   ","918.910   ","-12.7     ","8.0       ","12","Kris Bryant strikes out swinging.  ","R ","R","R","CHC","STL","B",0,0,0,0,2016,"3.79                  ","3.64                ","0.799","3.319               ","null","null","null",0,4,"bot","0.0000","0.0000","010722","2016-08-12T01:07:22Z","425877","427292","160811_200914","4.36","-117.845            ","-0.11","5.35","21.86","-26.97","3.42","1.61","null","null","null","79.19","2067.00","5.05",448581
